item_id,name,description_de,price,category,meal_type,is_lunch_menu,is_vegetarian,is_vegan_possible,contains_chicken,contains_lamb,contains_fish,contains_shrimp,contains_duck,contains_paneer,allergen_codes,source_page,search_text,allergen_names
28,Chili Cheese Naan,No detailed description is listed for Chili Cheese Naan.,5.0,Naan / Brot,side,false,true,false,false,false,false,false,false,false,"a,f",5,"Name: Chili Cheese Naan | Category: Naan / Brot | Description: No detailed description is listed for Chili Cheese Naan. | Price: 5.0 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: a,f | Allergen names: gluten, milk_lactose","gluten, milk_lactose"
29,Paneer Naan,No detailed description is listed for Paneer Naan.,4.5,Naan / Brot,side,false,true,false,false,false,false,false,false,true,"a,f",5,"Name: Paneer Naan | Category: Naan / Brot | Description: No detailed description is listed for Paneer Naan. | Price: 4.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: a,f | Allergen names: gluten, milk_lactose","gluten, milk_lactose"
30,Aloo Naan,Naan mit Kartoffelfüllung,4.5,Naan / Brot,side,false,true,false,false,false,false,false,false,false,"a,f",5,"Name: Aloo Naan | Category: Naan / Brot | Description: Naan mit Kartoffelfüllung | Price: 4.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: a,f | Allergen names: gluten, milk_lactose","gluten, milk_lactose"
31,Tandoori Roti,Indisches Fladenbrot aus Vollkornmehl,2.5,Naan / Brot,side,false,true,true,false,false,false,false,false,false,"a,f",5,"Name: Tandoori Roti | Category: Naan / Brot | Description: Indisches Fladenbrot aus Vollkornmehl | Price: 2.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: a,f | Allergen names: gluten, milk_lactose","gluten, milk_lactose"
32,Methi Roti,Indisches Fladenbrot aus Vollkornmehl mit Bockshornkleeblättern,2.5,Naan / Brot,side,false,true,true,false,false,false,false,false,false,not_listed,5,Name: Methi Roti | Category: Naan / Brot | Description: Indisches Fladenbrot aus Vollkornmehl mit Bockshornkleeblättern | Price: 2.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed,not_listed
33,Keema Naan,Naan mit Hähnchen-Zwiebel-Füllung,5.5,Naan / Brot,side,false,false,false,true,false,false,false,false,false,"a,f",5,"Name: Keema Naan | Category: Naan / Brot | Description: Naan mit Hähnchen-Zwiebel-Füllung | Price: 5.5 euros | Meal type: side | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: a,f | Allergen names: gluten, milk_lactose","gluten, milk_lactose"
35,Sabzi Biryani,"Gebratener Basmatireis mit frischem Gemüse, Cashewnüssen, Mandeln und Rosinen",13.0,Biryani-Spezialitäten,main,false,true,true,false,false,false,false,false,false,g,5,"Name: Sabzi Biryani | Category: Biryani-Spezialitäten | Description: Gebratener Basmatireis mit frischem Gemüse, Cashewnüssen, Mandeln und Rosinen | Price: 13.0 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: g | Allergen names: nuts",nuts
36,Tofu Biryani,"Gebratener Basmatireis mit frischem Gemüse und Tofu, Cashewnüssen, Mandeln und Rosinen",13.5,Biryani-Spezialitäten,main,false,true,true,false,false,false,false,false,false,g,5,"Name: Tofu Biryani | Category: Biryani-Spezialitäten | Description: Gebratener Basmatireis mit frischem Gemüse und Tofu, Cashewnüssen, Mandeln und Rosinen | Price: 13.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: g | Allergen names: nuts",nuts
37,Paneer Tikka Biryani,"Gebratener Basmatireis mit frischem Gemüse und Paneer, Cashewnüssen, Mandeln und Rosinen",13.5,Biryani-Spezialitäten,main,false,true,false,false,false,false,false,false,true,"f,g",5,"Name: Paneer Tikka Biryani | Category: Biryani-Spezialitäten | Description: Gebratener Basmatireis mit frischem Gemüse und Paneer, Cashewnüssen, Mandeln und Rosinen | Price: 13.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
38,Chicken Biryani,"Gewürztes Hähnchenfilet mit Basmatireis, gemischtem Gemüse, Rosinen, Cashewnüssen und Mandeln",14.5,Biryani-Spezialitäten,main,false,false,false,true,false,false,false,false,false,g,5,"Name: Chicken Biryani | Category: Biryani-Spezialitäten | Description: Gewürztes Hähnchenfilet mit Basmatireis, gemischtem Gemüse, Rosinen, Cashewnüssen und Mandeln | Price: 14.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: g | Allergen names: nuts",nuts
39,Chicken Tikka Biryani,"Mariniertes Hähnchenbrustfilet vom Spieß aus dem Tandoor, mit Basmatireis, gemischtem Gemüse, Rosinen, Cashewnüssen und Mandeln",15.5,Biryani-Spezialitäten,main,false,false,false,true,false,false,false,false,false,g,5,"Name: Chicken Tikka Biryani | Category: Biryani-Spezialitäten | Description: Mariniertes Hähnchenbrustfilet vom Spieß aus dem Tandoor, mit Basmatireis, gemischtem Gemüse, Rosinen, Cashewnüssen und Mandeln | Price: 15.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: g | Allergen names: nuts",nuts
40,Lamm Biryani,"Gewürztes Lammfilet mit Basmatireis, gemischtem Gemüse, Cashewnüssen und Mandeln",16.5,Biryani-Spezialitäten,main,false,false,false,false,true,false,false,false,false,g,6,"Name: Lamm Biryani | Category: Biryani-Spezialitäten | Description: Gewürztes Lammfilet mit Basmatireis, gemischtem Gemüse, Cashewnüssen und Mandeln | Price: 16.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: g | Allergen names: nuts",nuts
41,Jheenga Biryani,"Gewürzte Garnelen mit Basmatireis, gemischtem Gemüse, Cashewnüssen und Mandeln",17.5,Biryani-Spezialitäten,main,false,false,false,false,false,false,true,false,false,"d,g",6,"Name: Jheenga Biryani | Category: Biryani-Spezialitäten | Description: Gewürzte Garnelen mit Basmatireis, gemischtem Gemüse, Cashewnüssen und Mandeln | Price: 17.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: d,g | Allergen names: fish, nuts","fish, nuts"
45,Daal Makhni,Schwarze Linsen in Sahnecurry,12.5,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,false,f,6,Name: Daal Makhni | Category: Vegetarische Gerichte | Description: Schwarze Linsen in Sahnecurry | Price: 12.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
46,Daal Tarka,Linsen mit exotischen Gewürzen verfeinert,12.5,Vegetarische Gerichte,main,false,true,true,false,false,false,false,false,false,not_listed,6,Name: Daal Tarka | Category: Vegetarische Gerichte | Description: Linsen mit exotischen Gewürzen verfeinert | Price: 12.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed,not_listed
47,Channa Masala,Kichererbsen in indischer Currysoße,12.5,Vegetarische Gerichte,main,false,true,true,false,false,false,false,false,false,f,6,Name: Channa Masala | Category: Vegetarische Gerichte | Description: Kichererbsen in indischer Currysoße | Price: 12.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
48,Aloo Mattar Paneer,Kartoffel-Erbsen-Curry,13.5,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,true,f,6,Name: Aloo Mattar Paneer | Category: Vegetarische Gerichte | Description: Kartoffel-Erbsen-Curry | Price: 13.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
49,Baingan Bharta,"Frische Grill-Auberginen püriert mit Zwiebeln und Tomaten, kräftig gewürzt",13.9,Vegetarische Gerichte,main,false,true,true,false,false,false,false,false,false,not_listed,6,"Name: Baingan Bharta | Category: Vegetarische Gerichte | Description: Frische Grill-Auberginen püriert mit Zwiebeln und Tomaten, kräftig gewürzt | Price: 13.9 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
50,Mix Sabzi,"Frisches, gemischtes Gemüsecurry",13.5,Vegetarische Gerichte,main,false,true,true,false,false,false,false,false,false,not_listed,6,"Name: Mix Sabzi | Category: Vegetarische Gerichte | Description: Frisches, gemischtes Gemüsecurry | Price: 13.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
51,Aloo Gobi Masala,"Kartoffeln mit Blumenkohl, zubereitet mit Ingwer, Knoblauch, Zwiebeln, Tomaten, frischem Koriander und Gewürzen",13.5,Vegetarische Gerichte,main,false,true,true,false,false,false,false,false,false,f,6,"Name: Aloo Gobi Masala | Category: Vegetarische Gerichte | Description: Kartoffeln mit Blumenkohl, zubereitet mit Ingwer, Knoblauch, Zwiebeln, Tomaten, frischem Koriander und Gewürzen | Price: 13.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
52,Mattar Paneer,Frischer hausgemachter indischer Käse mit grünen Erbsen in Currysoße,13.5,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,true,f,6,Name: Mattar Paneer | Category: Vegetarische Gerichte | Description: Frischer hausgemachter indischer Käse mit grünen Erbsen in Currysoße | Price: 13.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
53,Sabzi Kofta,Gemüsebällchen in pikanter Currysoße,13.5,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,false,f,6,Name: Sabzi Kofta | Category: Vegetarische Gerichte | Description: Gemüsebällchen in pikanter Currysoße | Price: 13.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
54,Khumb Palak,Spinat mit Champignon nach indischer Art,13.5,Vegetarische Gerichte,main,false,true,true,false,false,false,false,false,false,f,6,Name: Khumb Palak | Category: Vegetarische Gerichte | Description: Spinat mit Champignon nach indischer Art | Price: 13.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
55,Palak Paneer,"Frischer hausgemachter indischer Käse mit Spinat; zubereitet mit frischem Ingwer, Knoblauch und Tomaten",14.0,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,true,f,6,"Name: Palak Paneer | Category: Vegetarische Gerichte | Description: Frischer hausgemachter indischer Käse mit Spinat; zubereitet mit frischem Ingwer, Knoblauch und Tomaten | Price: 14.0 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
56,Palak Tofu,"Tofu mit Blattspinat, Ingwer und exotischen Gewürzen",14.0,Vegetarische Gerichte,main,false,true,true,false,false,false,false,false,false,f,6,"Name: Palak Tofu | Category: Vegetarische Gerichte | Description: Tofu mit Blattspinat, Ingwer und exotischen Gewürzen | Price: 14.0 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
57,Shahi Paneer,Frischer hausgemachter indischer Käse in spezieller Cashew-Curry-Sahnesoße,14.0,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,true,"f,g",7,"Name: Shahi Paneer | Category: Vegetarische Gerichte | Description: Frischer hausgemachter indischer Käse in spezieller Cashew-Curry-Sahnesoße | Price: 14.0 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
58,Paneer Tikka Masala,Gegrillter hausgemachter indischer Käse mit exotisch gewürzter Masalasoße,14.5,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,true,f,7,Name: Paneer Tikka Masala | Category: Vegetarische Gerichte | Description: Gegrillter hausgemachter indischer Käse mit exotisch gewürzter Masalasoße | Price: 14.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
59,Malai Kofta,Kartoffelbällchen in spezieller Cashew-Curry-Sahnesoße,14.0,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,false,"f,g",7,"Name: Malai Kofta | Category: Vegetarische Gerichte | Description: Kartoffelbällchen in spezieller Cashew-Curry-Sahnesoße | Price: 14.0 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
60,Karahi Paneer,"Hausgemachter indischer Käse mit Tomaten, Ingwer, Zwiebeln, Paprika und frischen Kräutern in einer deftigen Currysoße",14.0,Vegetarische Gerichte,main,false,true,false,false,false,false,false,false,true,f,7,"Name: Karahi Paneer | Category: Vegetarische Gerichte | Description: Hausgemachter indischer Käse mit Tomaten, Ingwer, Zwiebeln, Paprika und frischen Kräutern in einer deftigen Currysoße | Price: 14.0 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
61,Bhindi Masala,frische Okraschoten und Zwiebeln mit exotischen Gewürzen in einer Masala Soße verfeinert,16.0,Vegetarische Gerichte,main,false,true,true,false,false,false,false,false,false,f,7,Name: Bhindi Masala | Category: Vegetarische Gerichte | Description: frische Okraschoten und Zwiebeln mit exotischen Gewürzen in einer Masala Soße verfeinert | Price: 16.0 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
65,Tandoori Chicken,Hähnchenteile mit Joghurtmarinade aus dem Tandoor,17.5,Tandoori-Spezialitäten,main,false,false,false,true,false,false,false,true,false,f,7,Name: Tandoori Chicken | Category: Tandoori-Spezialitäten | Description: Hähnchenteile mit Joghurtmarinade aus dem Tandoor | Price: 17.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
66,Chicken Tikka,Mariniertes Hähnchenfilet vom Spieß aus dem Tandoor,18.0,Tandoori-Spezialitäten,main,false,false,false,true,false,false,false,false,false,not_listed,7,Name: Chicken Tikka | Category: Tandoori-Spezialitäten | Description: Mariniertes Hähnchenfilet vom Spieß aus dem Tandoor | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed,not_listed
67,Chicken Malai Tikka,Mariniertes Hähnchen mit Joghurt-Safran-Marinade aus dem Tandoor,18.0,Tandoori-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,7,Name: Chicken Malai Tikka | Category: Tandoori-Spezialitäten | Description: Mariniertes Hähnchen mit Joghurt-Safran-Marinade aus dem Tandoor | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
68,Achari Tikka,Hähnchenfilet mit Zitrone-Chili-Ingwer-Marinade aus dem Tandoor,18.0,Tandoori-Spezialitäten,main,false,false,false,true,false,false,false,false,false,not_listed,7,Name: Achari Tikka | Category: Tandoori-Spezialitäten | Description: Hähnchenfilet mit Zitrone-Chili-Ingwer-Marinade aus dem Tandoor | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed,not_listed
69,Lamb Tikka,Mariniertes Lammfleisch vom Spieß aus dem Tandoor,19.5,Tandoori-Spezialitäten,main,false,false,false,false,true,false,false,false,false,not_listed,7,Name: Lamb Tikka | Category: Tandoori-Spezialitäten | Description: Mariniertes Lammfleisch vom Spieß aus dem Tandoor | Price: 19.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed,not_listed
70,Lamb Seekh Kebab,Saftiger Lammhackspieß aus dem Tandoor,20.5,Tandoori-Spezialitäten,main,false,false,false,false,true,false,false,false,false,not_listed,7,Name: Lamb Seekh Kebab | Category: Tandoori-Spezialitäten | Description: Saftiger Lammhackspieß aus dem Tandoor | Price: 20.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed,not_listed
71,Paneer Tikka,Hausgemachter indischer Käse mit Masalamarinade aus dem Tandoor,17.0,Tandoori-Spezialitäten,main,false,true,false,false,false,false,false,false,true,f,7,Name: Paneer Tikka | Category: Tandoori-Spezialitäten | Description: Hausgemachter indischer Käse mit Masalamarinade aus dem Tandoor | Price: 17.0 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
72,Veggie Tikka,"Hausgemachter indischer Käse mit Champignons, Aubergine, Blumenkohl, Paprika und Zwiebeln in Joghurtmarinade aus dem Tandoor",17.5,Tandoori-Spezialitäten,main,false,true,true,false,false,false,false,false,true,f,7,"Name: Veggie Tikka | Category: Tandoori-Spezialitäten | Description: Hausgemachter indischer Käse mit Champignons, Aubergine, Blumenkohl, Paprika und Zwiebeln in Joghurtmarinade aus dem Tandoor | Price: 17.5 euros | Meal type: main | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
73,Tandoori Jheenga,Marinierte Garnelen aus dem Tandoor,21.0,Tandoori-Spezialitäten,main,false,false,false,false,false,false,true,false,false,d,7,Name: Tandoori Jheenga | Category: Tandoori-Spezialitäten | Description: Marinierte Garnelen aus dem Tandoor | Price: 21.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: d | Allergen names: fish,fish
74,Tandoori Maschli,Marinierter Seelachs aus dem Tandoor,19.5,Tandoori-Spezialitäten,main,false,false,false,false,false,true,false,false,false,d,8,Name: Tandoori Maschli | Category: Tandoori-Spezialitäten | Description: Marinierter Seelachs aus dem Tandoor | Price: 19.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: d | Allergen names: fish,fish
75,Swagat-Grillplatte,Eine herrliche Grillplatte mit verschiedenen Fleischsorten und Fisch,24.9,Tandoori-Spezialitäten,main,false,false,false,true,true,true,false,false,false,"d,f",8,"Name: Swagat-Grillplatte | Category: Tandoori-Spezialitäten | Description: Eine herrliche Grillplatte mit verschiedenen Fleischsorten und Fisch | Price: 24.9 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: d,f | Allergen names: fish, milk_lactose","fish, milk_lactose"
76,Chicken Seekh Kebab,saftiger Hähnchenhackspieß aus dem Tandoor,19.0,Tandoori-Spezialitäten,main,false,false,false,true,true,false,false,false,false,not_listed,8,Name: Chicken Seekh Kebab | Category: Tandoori-Spezialitäten | Description: saftiger Hähnchenhackspieß aus dem Tandoor | Price: 19.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed,not_listed
77,Haryali Tikka,Hähnchenfilet mit Minz-Koriander-Marinade aus dem Tandoor,18.0,Tandoori-Spezialitäten,main,false,false,false,true,false,false,false,false,false,not_listed,8,Name: Haryali Tikka | Category: Tandoori-Spezialitäten | Description: Hähnchenfilet mit Minz-Koriander-Marinade aus dem Tandoor | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed,not_listed
80,Chicken Curry,Exotisches Curry mit Hähnchenfilet,14.5,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,8,Name: Chicken Curry | Category: Hähnchen-Spezialitäten | Description: Exotisches Curry mit Hähnchenfilet | Price: 14.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
81,Butter Chicken,Zartes Hähnchenfilet aus dem Tandoor in Butter-Tomaten-Sahnesoße,15.0,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,"f,g",8,"Name: Butter Chicken | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet aus dem Tandoor in Butter-Tomaten-Sahnesoße | Price: 15.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
82,Chicken Karahi,"Zartes Hähnchenfilet mit Tomaten, Ingwer, Zwiebeln, Paprika und frischen Kräutern in einer deftigen Currysoße",15.5,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,8,"Name: Chicken Karahi | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet mit Tomaten, Ingwer, Zwiebeln, Paprika und frischen Kräutern in einer deftigen Currysoße | Price: 15.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
83,Chicken Korma,Zartes Hähnchenfilet mit Cashewnüssen in Mandelsoße zubereitet,16.0,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,"f,g",8,"Name: Chicken Korma | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet mit Cashewnüssen in Mandelsoße zubereitet | Price: 16.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
84,Chicken Vindaloo,Zartes Hähnchenfilet und Kartoffeln in einer scharfen südindischen Currysoße,15.0,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,8,Name: Chicken Vindaloo | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet und Kartoffeln in einer scharfen südindischen Currysoße | Price: 15.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
85,Chicken Madras,Zartes Hähnchenfilet zubereitet mit Kokosmilch und Curry-Gewürzen,16.0,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,"f,g",8,"Name: Chicken Madras | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet zubereitet mit Kokosmilch und Curry-Gewürzen | Price: 16.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
86,Chicken Jalfrezi,"Gebratenes Hähnchenfilet mit Paprika, Zwiebeln und Tomaten in Curry-Gewürz-Soße zubereitet",15.5,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,8,"Name: Chicken Jalfrezi | Category: Hähnchen-Spezialitäten | Description: Gebratenes Hähnchenfilet mit Paprika, Zwiebeln und Tomaten in Curry-Gewürz-Soße zubereitet | Price: 15.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
87,Mango Chicken,Zartes Hähnchenfilet mit Mango in einer exotischen Früchtesoße zubereitet,15.5,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,8,Name: Mango Chicken | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet mit Mango in einer exotischen Früchtesoße zubereitet | Price: 15.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
88,Chili Chicken,"Zartes Hähnchenfilet in einer Paprika-Zwiebelsoße, mit exotischen Gewürzen verfeinert",17.0,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,a,8,"Name: Chili Chicken | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet in einer Paprika-Zwiebelsoße, mit exotischen Gewürzen verfeinert | Price: 17.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: a | Allergen names: gluten",gluten
