item_id,name,description_de,price,category,meal_type,is_lunch_menu,is_vegetarian,is_vegan_possible,contains_chicken,contains_lamb,contains_fish,contains_shrimp,contains_duck,contains_paneer,allergen_codes,source_page,search_text,allergen_names
89,Chicken Channa,Zartes Hähnchenfilet in Kichererbsen-Curry-Soße,15.5,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,8,Name: Chicken Channa | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet in Kichererbsen-Curry-Soße | Price: 15.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
90,Chicken Saag,"Zartes Hähnchenfilet mit Blattspinat, Ingwer und exotischen Gewürzen",15.5,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,9,"Name: Chicken Saag | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet mit Blattspinat, Ingwer und exotischen Gewürzen | Price: 15.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
91,Chicken Channa Saag,"Zartes Hähnchenfilet und Kichererbsen mit Blattspinat, Ingwer und exotischen Gewürzen",16.0,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,9,"Name: Chicken Channa Saag | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet und Kichererbsen mit Blattspinat, Ingwer und exotischen Gewürzen | Price: 16.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
92,Chicken Tikka Masala,Gegrilltes Hähnchenfilet in einer würzigen Soße serviert und mit exotischen Gewürzen verfeinert,16.5,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,not_listed,9,Name: Chicken Tikka Masala | Category: Hähnchen-Spezialitäten | Description: Gegrilltes Hähnchenfilet in einer würzigen Soße serviert und mit exotischen Gewürzen verfeinert | Price: 16.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed,not_listed
93,Achari Chicken,"Zartes Hähnchenfilet mit Knoblauch, Ingwer, Zitronensaft und Currysoße",15.5,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,f,9,"Name: Achari Chicken | Category: Hähnchen-Spezialitäten | Description: Zartes Hähnchenfilet mit Knoblauch, Ingwer, Zitronensaft und Currysoße | Price: 15.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
94,Chicken 65,"Knusprig frittiertes Hähnchen in würziger südindischer Marinade mit Knoblauch, Ingwer, Curryblättern und einer leicht süß-sauren Schärfe",16.0,Hähnchen-Spezialitäten,main,false,false,false,true,false,false,false,false,false,"a,f",9,"Name: Chicken 65 | Category: Hähnchen-Spezialitäten | Description: Knusprig frittiertes Hähnchen in würziger südindischer Marinade mit Knoblauch, Ingwer, Curryblättern und einer leicht süß-sauren Schärfe | Price: 16.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: a,f | Allergen names: gluten, milk_lactose","gluten, milk_lactose"
110,Lamb Curry,Zartes Lammfleisch zubereitet mit speziellen Curry-Gewürzen,17.5,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,f,9,Name: Lamb Curry | Category: Lamm-Spezialitäten | Description: Zartes Lammfleisch zubereitet mit speziellen Curry-Gewürzen | Price: 17.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
111,Lamb Karahi,"Zartes Lammfleisch mit verschiedenen indischen Gewürzen, Paprika, Tomaten, Zwiebeln und frischen Kräutern in Currysoße",18.0,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,f,9,"Name: Lamb Karahi | Category: Lamm-Spezialitäten | Description: Zartes Lammfleisch mit verschiedenen indischen Gewürzen, Paprika, Tomaten, Zwiebeln und frischen Kräutern in Currysoße | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
112,Lamb Korma,Zartes Lammfleisch mit Cashewnüssen in Mandelsoße zubereitet,19.0,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,"f,g",9,"Name: Lamb Korma | Category: Lamm-Spezialitäten | Description: Zartes Lammfleisch mit Cashewnüssen in Mandelsoße zubereitet | Price: 19.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
113,Lamb Vindaloo,Zartes Lammfleisch und Kartoffeln in einer scharfen südindischen Currysoße,18.0,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,f,9,Name: Lamb Vindaloo | Category: Lamm-Spezialitäten | Description: Zartes Lammfleisch und Kartoffeln in einer scharfen südindischen Currysoße | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
114,Lamb Jalfrezi,Zartes Lammfleisch mit Paprika in einer pikanten Currysoße,18.0,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,f,9,Name: Lamb Jalfrezi | Category: Lamm-Spezialitäten | Description: Zartes Lammfleisch mit Paprika in einer pikanten Currysoße | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
115,Lamb Madras,Zartes Lammfleisch zubereitet mit Kokosmilch und Curry-Gewürzen,18.5,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,"f,g",9,"Name: Lamb Madras | Category: Lamm-Spezialitäten | Description: Zartes Lammfleisch zubereitet mit Kokosmilch und Curry-Gewürzen | Price: 18.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
116,Lamb Mango,"Zartes Lammfleisch in einer exotischen Mango-, Zwiebelcurrysoße",18.0,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,f,9,"Name: Lamb Mango | Category: Lamm-Spezialitäten | Description: Zartes Lammfleisch in einer exotischen Mango-, Zwiebelcurrysoße | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
117,Lamb Saag,"zartes Lammfleisch in Blattspinat, Ingwer und exotischen Gewürzen",18.0,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,f,9,"Name: Lamb Saag | Category: Lamm-Spezialitäten | Description: zartes Lammfleisch in Blattspinat, Ingwer und exotischen Gewürzen | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
118,Lamb Masala,"Zartes Lammfleisch in einer gewürzten Soße aus Ingwer, Knoblauch und exotischen Gewürzen",17.5,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,f,9,"Name: Lamb Masala | Category: Lamm-Spezialitäten | Description: Zartes Lammfleisch in einer gewürzten Soße aus Ingwer, Knoblauch und exotischen Gewürzen | Price: 17.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
119,Lamb Bhindi Masala,"Lammfleisch in einer exotisch gewürzten Soße aus Ingwer, Knoblauch und frischen Okraschoten zubereitet",19.0,Lamm-Spezialitäten,main,false,false,false,false,true,false,false,false,false,f,10,"Name: Lamb Bhindi Masala | Category: Lamm-Spezialitäten | Description: Lammfleisch in einer exotisch gewürzten Soße aus Ingwer, Knoblauch und frischen Okraschoten zubereitet | Price: 19.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
125,Maschli Curry,Seelachs in pikanter Senf-Currysoße,17.5,Fisch-Spezialitäten,main,false,false,false,false,false,true,false,false,false,"d,f,i",10,"Name: Maschli Curry | Category: Fisch-Spezialitäten | Description: Seelachs in pikanter Senf-Currysoße | Price: 17.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: d,f,i | Allergen names: fish, milk_lactose, mustard","fish, milk_lactose, mustard"
126,Chili Maschli,Seelachs in Chili-Soße nach indischer Art,18.0,Fisch-Spezialitäten,main,false,false,false,false,false,true,false,false,false,d,10,Name: Chili Maschli | Category: Fisch-Spezialitäten | Description: Seelachs in Chili-Soße nach indischer Art | Price: 18.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: d | Allergen names: fish,fish
127,Jheenga Curry,"Garnelen in pikanter Soße mit Tomaten, Zwiebeln, Ingwer, Knoblauch, indischen Gewürzen und Kräutern gebraten",19.0,Fisch-Spezialitäten,main,false,false,false,false,false,false,true,false,false,"d,f",10,"Name: Jheenga Curry | Category: Fisch-Spezialitäten | Description: Garnelen in pikanter Soße mit Tomaten, Zwiebeln, Ingwer, Knoblauch, indischen Gewürzen und Kräutern gebraten | Price: 19.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: d,f | Allergen names: fish, milk_lactose","fish, milk_lactose"
128,Jheenga Masala,Garnelen in Masala-Soße nach indischer Art,19.0,Fisch-Spezialitäten,main,false,false,false,false,false,false,true,false,false,"d,f",10,"Name: Jheenga Masala | Category: Fisch-Spezialitäten | Description: Garnelen in Masala-Soße nach indischer Art | Price: 19.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: d,f | Allergen names: fish, milk_lactose","fish, milk_lactose"
135,Enten Curry,Entenbrust in einer milden Currysoße,18.5,Enten-Spezialitäten,main,false,false,false,false,false,false,false,true,false,f,10,Name: Enten Curry | Category: Enten-Spezialitäten | Description: Entenbrust in einer milden Currysoße | Price: 18.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
136,Enten Vindaloo,Entenbrust in einer scharfen Currysoße,18.5,Enten-Spezialitäten,main,false,false,false,false,false,false,false,true,false,f,10,Name: Enten Vindaloo | Category: Enten-Spezialitäten | Description: Entenbrust in einer scharfen Currysoße | Price: 18.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
137,Mango Ente,Entenbrust in einer milden Mangocremesoße,18.5,Enten-Spezialitäten,main,false,false,false,false,false,false,false,true,false,f,10,Name: Mango Ente | Category: Enten-Spezialitäten | Description: Entenbrust in einer milden Mangocremesoße | Price: 18.5 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
138,Enten Korma,"Entenbrust in einer pikanten Currysoße verfeinert mit indischen Gewürzen, Kokos und Mandeln",19.0,Enten-Spezialitäten,main,false,false,false,false,false,false,false,true,false,f,10,"Name: Enten Korma | Category: Enten-Spezialitäten | Description: Entenbrust in einer pikanten Currysoße verfeinert mit indischen Gewürzen, Kokos und Mandeln | Price: 19.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
145,Samosa-Teller,"Zwei Samosa mit Currykichererbsen, Tomaten, Gurken, Zwiebeln und mit zweierlei Soßen garniert",12.0,Swagat-Spezialitäten,main,false,false,false,false,false,false,false,false,false,not_listed,10,"Name: Samosa-Teller | Category: Swagat-Spezialitäten | Description: Zwei Samosa mit Currykichererbsen, Tomaten, Gurken, Zwiebeln und mit zweierlei Soßen garniert | Price: 12.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed",not_listed
146,Aloo Tikki,"Drei indische Kartoffelpuffer mit roten Zwiebeln, Weißkohl und zweierlei Soße",12.0,Swagat-Spezialitäten,main,false,false,false,false,false,false,false,false,false,not_listed,10,"Name: Aloo Tikki | Category: Swagat-Spezialitäten | Description: Drei indische Kartoffelpuffer mit roten Zwiebeln, Weißkohl und zweierlei Soße | Price: 12.0 euros | Meal type: main | Lunch menu: false | Vegetarian: false | Vegan possible: false | Allergen codes: not_listed | Allergen names: not_listed",not_listed
155,Boondi Raita,Joghurt mit knusprigen Backerbsen,3.5,Beilagen,side,false,true,false,false,false,false,false,false,false,f,11,Name: Boondi Raita | Category: Beilagen | Description: Joghurt mit knusprigen Backerbsen | Price: 3.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
156,Raita Joghurt,"Mit Tomaten, Zwiebeln, Gurken und Koriander",4.5,Beilagen,side,false,true,false,false,false,false,false,false,false,f,11,"Name: Raita Joghurt | Category: Beilagen | Description: Mit Tomaten, Zwiebeln, Gurken und Koriander | Price: 4.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
157,Minzsoße,Minze mit Joghurt,2.5,Beilagen,side,false,true,true,false,false,false,false,false,false,f,11,Name: Minzsoße | Category: Beilagen | Description: Minze mit Joghurt | Price: 2.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
158,Mango Chutney,Mit Mango und exotischen Gewürzen,3.0,Beilagen,side,false,true,true,false,false,false,false,false,false,not_listed,11,Name: Mango Chutney | Category: Beilagen | Description: Mit Mango und exotischen Gewürzen | Price: 3.0 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed,not_listed
159,Green Chutney,"Mit Minze, Koriander, Zwiebeln und exotischen Gewürzen",2.5,Beilagen,side,false,true,true,false,false,false,false,false,false,not_listed,11,"Name: Green Chutney | Category: Beilagen | Description: Mit Minze, Koriander, Zwiebeln und exotischen Gewürzen | Price: 2.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
160,Portion Extra-Reis,No detailed description is listed for Portion Extra-Reis.,3.5,Beilagen,side,false,true,true,false,false,false,false,false,false,not_listed,11,Name: Portion Extra-Reis | Category: Beilagen | Description: No detailed description is listed for Portion Extra-Reis. | Price: 3.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed,not_listed
161,Jeera-Reis,No detailed description is listed for Jeera-Reis.,3.5,Beilagen,side,false,true,true,false,false,false,false,false,false,not_listed,11,Name: Jeera-Reis | Category: Beilagen | Description: No detailed description is listed for Jeera-Reis. | Price: 3.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed,not_listed
162,Mixed Pickels (scharf),eingelegte Gemüse und Früchte in Öl und Gewürzen,2.5,Beilagen,side,false,true,true,false,false,false,false,false,false,not_listed,11,Name: Mixed Pickels (scharf) | Category: Beilagen | Description: eingelegte Gemüse und Früchte in Öl und Gewürzen | Price: 2.5 euros | Meal type: side | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed,not_listed
165,Gulab Jamun (3 stück),Süße Milchbällchen,5.5,Desserts,dessert,false,true,false,false,false,false,false,false,false,f,11,Name: Gulab Jamun (3 stück) | Category: Desserts | Description: Süße Milchbällchen | Price: 5.5 euros | Meal type: dessert | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose,milk_lactose
166,Kheer,Milchreis mit verschiedenen Nusssorten und Rosenwasser,5.5,Desserts,dessert,false,true,false,false,false,false,false,false,false,"f,g",11,"Name: Kheer | Category: Desserts | Description: Milchreis mit verschiedenen Nusssorten und Rosenwasser | Price: 5.5 euros | Meal type: dessert | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
167,Ras Malei (2 Stück),"Zwei eingelegte Milchbällchen in Pistazien, Kardamom und Safransoße",6.0,Desserts,dessert,false,true,false,false,false,false,false,false,false,f,11,"Name: Ras Malei (2 Stück) | Category: Desserts | Description: Zwei eingelegte Milchbällchen in Pistazien, Kardamom und Safransoße | Price: 6.0 euros | Meal type: dessert | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
168,Matka Kulfi (Tontopf),Traditionelles indisches Eis,6.5,Desserts,dessert,false,true,false,false,false,false,false,false,false,"f,g",11,"Name: Matka Kulfi (Tontopf) | Category: Desserts | Description: Traditionelles indisches Eis | Price: 6.5 euros | Meal type: dessert | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
169,Mango Cream,No detailed description is listed for Mango Cream.,5.0,Desserts,dessert,false,true,false,false,false,false,false,false,false,"f,g",11,"Name: Mango Cream | Category: Desserts | Description: No detailed description is listed for Mango Cream. | Price: 5.0 euros | Meal type: dessert | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f,g | Allergen names: milk_lactose, nuts","milk_lactose, nuts"
180,"Mineralwasser 1,0l","No detailed description is listed for Mineralwasser 1,0l.",3.5,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Mineralwasser 1,0l | Category: Getränke | Description: No detailed description is listed for Mineralwasser 1,0l. | Price: 3.5 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
181,"Stilles Wasser 1,0l","No detailed description is listed for Stilles Wasser 1,0l.",3.5,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Stilles Wasser 1,0l | Category: Getränke | Description: No detailed description is listed for Stilles Wasser 1,0l. | Price: 3.5 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
182,"Coca-Cola 1,0l","No detailed description is listed for Coca-Cola 1,0l.",4.0,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Coca-Cola 1,0l | Category: Getränke | Description: No detailed description is listed for Coca-Cola 1,0l. | Price: 4.0 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
183,"Coca-Cola Zero 1,0l","No detailed description is listed for Coca-Cola Zero 1,0l.",4.0,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Coca-Cola Zero 1,0l | Category: Getränke | Description: No detailed description is listed for Coca-Cola Zero 1,0l. | Price: 4.0 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
184,"Fanta 1,0l","No detailed description is listed for Fanta 1,0l.",4.0,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Fanta 1,0l | Category: Getränke | Description: No detailed description is listed for Fanta 1,0l. | Price: 4.0 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
185,"Sprite 1,0l","No detailed description is listed for Sprite 1,0l.",4.0,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Sprite 1,0l | Category: Getränke | Description: No detailed description is listed for Sprite 1,0l. | Price: 4.0 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
190,"Lassi (süß) 0,4l","No detailed description is listed for Lassi (süß) 0,4l.",4.5,Getränke,drink,false,true,false,false,false,false,false,false,false,f,12,"Name: Lassi (süß) 0,4l | Category: Getränke | Description: No detailed description is listed for Lassi (süß) 0,4l. | Price: 4.5 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
191,"Lassi (salzig) 0,4l","No detailed description is listed for Lassi (salzig) 0,4l.",4.5,Getränke,drink,false,true,false,false,false,false,false,false,false,f,12,"Name: Lassi (salzig) 0,4l | Category: Getränke | Description: No detailed description is listed for Lassi (salzig) 0,4l. | Price: 4.5 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
192,"Mango Lassi 0,4l","No detailed description is listed for Mango Lassi 0,4l.",5.0,Getränke,drink,false,true,false,false,false,false,false,false,false,f,12,"Name: Mango Lassi 0,4l | Category: Getränke | Description: No detailed description is listed for Mango Lassi 0,4l. | Price: 5.0 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
193,"Banana Lassi 0,4l","No detailed description is listed for Banana Lassi 0,4l.",5.0,Getränke,drink,false,true,false,false,false,false,false,false,false,f,12,"Name: Banana Lassi 0,4l | Category: Getränke | Description: No detailed description is listed for Banana Lassi 0,4l. | Price: 5.0 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: false | Allergen codes: f | Allergen names: milk_lactose",milk_lactose
194,"Mango Lassi (vegan) 0,4l",Mit Kokosmilch,5.5,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Mango Lassi (vegan) 0,4l | Category: Getränke | Description: Mit Kokosmilch | Price: 5.5 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
201,"Hefeweizen hell 0,5l","No detailed description is listed for Hefeweizen hell 0,5l.",4.5,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Hefeweizen hell 0,5l | Category: Getränke | Description: No detailed description is listed for Hefeweizen hell 0,5l. | Price: 4.5 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
202,"Hefeweizen dunkel 0,5l","No detailed description is listed for Hefeweizen dunkel 0,5l.",4.5,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Hefeweizen dunkel 0,5l | Category: Getränke | Description: No detailed description is listed for Hefeweizen dunkel 0,5l. | Price: 4.5 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
203,"Hefeweizen alkoholfrei 0,5l","No detailed description is listed for Hefeweizen alkoholfrei 0,5l.",4.5,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,"Name: Hefeweizen alkoholfrei 0,5l | Category: Getränke | Description: No detailed description is listed for Hefeweizen alkoholfrei 0,5l. | Price: 4.5 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed",not_listed
204,Kingfisher (indisches Bier),No detailed description is listed for Kingfisher (indisches Bier).,4.0,Getränke,drink,false,true,true,false,false,false,false,false,false,not_listed,12,Name: Kingfisher (indisches Bier) | Category: Getränke | Description: No detailed description is listed for Kingfisher (indisches Bier). | Price: 4.0 euros | Meal type: drink | Lunch menu: false | Vegetarian: true | Vegan possible: true | Allergen codes: not_listed | Allergen names: not_listed,not_listed
